document_id,matter_id,document_type,received_at,received_via,is_required,is_missing
829-34-4443,708,power_of_attorney,2025-05-22,whatsapp,false,false
840-77-0315,613,passport_copy,,,false,false
742-45-0997,186,contract,2020-03-28,phone,false,false
490-09-4699,457,invoice,2026-05-19,phone,false,false
608-85-8748,206,court_filing,,,true,true
227-02-0599,365,evidence,2022-12-22,email,true,false
444-43-4666,612,correspondence,,,false,false
501-32-1215,655,power_of_attorney,2025-07-28,whatsapp,true,false
115-61-3616,764,contract,,,false,false
689-64-6637,1,power_of_attorney,,,true,true
787-07-4045,966,correspondence,2022-06-29,whatsapp,false,false
417-46-8668,489,passport_copy,,,true,true
183-57-5385,70,correspondence,,,false,false
570-56-3768,196,passport_copy,,,true,true
122-68-4541,758,evidence,2021-07-02,phone,true,false
753-90-1730,37,correspondence,2022-09-27,phone,true,false
152-37-6006,877,court_filing,2020-06-25,whatsapp,false,false
704-06-5657,665,evidence,2025-11-06,email,false,false
752-15-0250,944,power_of_attorney,2025-08-26,email,true,false
714-31-0316,906,invoice,2022-08-13,email,true,false
368-95-6178,761,power_of_attorney,,,false,false
175-30-5365,832,evidence,2020-08-24,phone,true,false
781-01-1656,459,evidence,2021-12-25,email,false,false
277-72-9416,71,evidence,,,false,false
716-66-7945,657,court_filing,2026-01-18,phone,false,false
602-38-9431,201,invoice,2026-05-30,whatsapp,true,false
210-57-8590,896,passport_copy,,,false,false
877-45-7459,980,power_of_attorney,,,true,true
677-66-3050,57,power_of_attorney,,,true,true
350-50-9384,62,court_filing,2024-11-23,whatsapp,true,false
570-67-9560,651,correspondence,2026-08-29,whatsapp,true,false
450-35-4504,64,contract,2024-10-05,whatsapp,false,false
608-05-4808,360,court_filing,2026-05-13,email,false,false
622-42-2088,29,correspondence,2024-08-03,phone,false,false
785-29-1337,829,invoice,2023-03-01,whatsapp,false,false
227-22-7917,172,contract,2020-05-04,whatsapp,false,false
197-77-9303,702,contract,2024-07-31,phone,true,false
315-61-5674,41,contract,2022-07-15,email,true,false
741-12-5818,227,passport_copy,2022-06-30,whatsapp,true,false
611-60-2184,868,invoice,,,true,true
461-19-1359,580,court_filing,,,true,true
103-48-1292,338,invoice,2025-06-26,email,false,false
802-99-4816,589,contract,,,true,true
278-26-9912,181,evidence,2020-05-29,phone,false,false
533-48-9413,886,power_of_attorney,2024-10-14,email,true,false
357-63-6582,602,contract,2022-08-18,phone,false,false
787-07-4045,437,correspondence,2021-01-13,phone,true,false
727-15-6099,961,correspondence,,,true,true
453-99-4173,798,power_of_attorney,2021-09-14,email,false,false
451-91-2675,936,passport_copy,2020-07-29,phone,true,false
574-85-6811,175,power_of_attorney,2024-01-30,email,true,false
782-19-4869,926,correspondence,,,true,true
356-02-2840,357,evidence,2023-11-21,whatsapp,false,false
768-07-7907,208,passport_copy,2022-05-08,whatsapp,false,false
330-09-6166,912,court_filing,2022-02-19,email,true,false
356-13-1678,215,correspondence,2024-07-01,email,false,false
140-99-0860,170,power_of_attorney,2026-08-17,whatsapp,false,false
870-66-2502,825,invoice,2021-05-10,phone,true,false
596-96-8528,794,invoice,,,false,false
265-04-7814,577,invoice,2022-01-27,phone,true,false
600-77-4492,298,invoice,2025-12-13,whatsapp,false,false
144-97-1909,97,evidence,2026-07-15,whatsapp,true,false
343-01-1938,945,court_filing,2021-09-18,email,false,false
237-06-2756,406,power_of_attorney,,,true,true
670-07-0220,571,passport_copy,2022-07-01,phone,false,false
449-73-3936,410,contract,2024-11-03,whatsapp,true,false
392-03-9980,456,contract,2020-07-05,phone,false,false
220-31-5486,291,power_of_attorney,2026-03-12,whatsapp,true,false
838-59-3731,847,court_filing,,,false,false
304-53-5467,661,invoice,2025-06-14,email,true,false
440-49-7405,427,evidence,2022-10-18,phone,true,false
646-97-6876,826,passport_copy,2025-06-28,phone,false,false
517-16-5968,379,correspondence,2020-02-16,email,true,false
115-61-3616,32,contract,,,true,true
279-37-7005,927,passport_copy,,,false,false
156-04-5531,692,contract,,,false,false
175-30-5365,698,passport_copy,,,true,true
776-19-9447,262,contract,2021-08-29,whatsapp,false,false
152-93-9172,591,evidence,2025-03-02,whatsapp,true,false
525-75-4217,103,power_of_attorney,2020-10-03,whatsapp,true,false
860-39-0305,704,court_filing,2022-11-28,whatsapp,true,false
884-25-7279,164,correspondence,2023-02-23,phone,true,false
863-62-4940,533,power_of_attorney,2020-01-06,email,false,false
217-34-3037,987,power_of_attorney,,,false,false
537-77-6159,190,court_filing,,,false,false
413-76-4608,873,evidence,,,false,false
848-74-8387,927,correspondence,2022-08-25,email,true,false
809-93-1187,629,power_of_attorney,2025-05-07,whatsapp,true,false
411-94-9150,507,invoice,,,false,false
703-45-1577,903,evidence,2020-05-04,email,true,false
326-92-6284,888,power_of_attorney,2022-09-19,phone,false,false
602-30-0472,614,evidence,2025-04-27,whatsapp,false,false
505-05-0127,477,power_of_attorney,,,true,true
114-54-7562,9,passport_copy,,,true,true
659-65-4864,39,invoice,2021-08-09,email,false,false
380-20-5453,50,passport_copy,,,false,false
705-32-3799,397,invoice,2020-07-09,email,true,false
266-47-9754,17,passport_copy,2020-03-03,whatsapp,false,false
889-56-2241,945,passport_copy,2025-09-08,email,false,false
546-50-6043,953,contract,2024-03-27,email,false,false
337-96-1117,525,court_filing,,,true,true
409-35-1441,500,passport_copy,2024-12-04,whatsapp,true,false
265-36-3652,587,evidence,,,true,true
537-85-3583,181,power_of_attorney,2024-12-13,phone,true,false
663-69-4069,145,correspondence,2021-03-12,whatsapp,false,false
636-49-1175,206,correspondence,,,true,true
299-75-7920,950,invoice,,,true,true
132-53-3054,257,evidence,2024-07-25,email,false,false
268-88-2542,724,correspondence,2021-10-09,whatsapp,true,false
306-99-4604,585,invoice,,,true,true
585-73-7355,161,evidence,2024-03-14,phone,false,false
305-74-3972,507,correspondence,2021-11-23,email,false,false
409-32-0269,289,correspondence,,,false,false
139-96-9671,148,evidence,,,true,true
605-34-0901,702,correspondence,2025-03-13,phone,true,false
521-25-0358,983,passport_copy,,,false,false
313-85-6931,687,power_of_attorney,2020-02-26,phone,true,false
638-66-6030,574,court_filing,2020-07-28,whatsapp,false,false
109-80-4328,889,passport_copy,2021-07-21,phone,true,false
584-86-8494,769,correspondence,2022-11-29,whatsapp,true,false
304-53-5467,813,evidence,2020-05-28,email,true,false
786-78-5397,585,contract,,,true,true
137-13-5127,816,passport_copy,2024-10-31,whatsapp,true,false
843-75-0406,939,court_filing,,,false,false
710-79-6903,349,court_filing,2026-08-06,email,true,false
510-97-0949,318,invoice,2023-05-05,phone,true,false
322-64-9835,367,passport_copy,2022-05-06,whatsapp,false,false
781-82-4022,133,evidence,,,false,false
723-15-3522,472,contract,2022-05-10,email,true,false
201-40-5044,16,evidence,2021-05-05,whatsapp,false,false
124-46-1848,759,contract,2023-02-18,whatsapp,true,false
787-24-2503,761,court_filing,2026-08-04,whatsapp,true,false
273-54-2067,426,passport_copy,2020-04-28,whatsapp,true,false
659-65-4864,294,evidence,2021-09-11,whatsapp,false,false
116-76-6708,275,power_of_attorney,2023-08-24,email,false,false
521-25-0358,93,court_filing,2023-08-29,whatsapp,true,false
247-52-1911,209,invoice,2022-01-03,whatsapp,true,false
208-62-9097,277,contract,2023-01-10,phone,true,false
498-77-7210,128,power_of_attorney,2022-04-03,phone,false,false
873-28-9366,967,evidence,,,false,false
375-04-2770,485,invoice,2026-02-07,whatsapp,true,false
809-08-9863,554,evidence,2025-08-31,email,true,false
378-64-4730,552,contract,,,true,true
811-88-6014,916,power_of_attorney,,,true,true
473-29-7534,648,evidence,,,true,true
852-57-9616,140,evidence,,,true,true
183-56-4095,879,contract,2021-03-09,whatsapp,false,false
844-19-7180,550,evidence,2025-01-13,email,false,false
590-86-1773,705,passport_copy,2024-07-18,whatsapp,false,false
846-43-4980,77,correspondence,2024-09-09,email,false,false
623-29-0672,801,court_filing,2024-06-07,email,false,false
570-51-6928,928,court_filing,2022-03-25,email,false,false
227-02-0599,957,power_of_attorney,2023-01-06,email,true,false
716-40-6841,832,invoice,2025-11-04,phone,true,false
452-85-0203,971,correspondence,2024-03-03,phone,true,false
393-52-1229,585,correspondence,,,false,false
813-60-5268,500,evidence,2021-08-26,whatsapp,true,false
209-67-1112,489,evidence,,,false,false
823-24-6745,672,evidence,2022-04-09,email,true,false
502-21-2549,899,contract,2025-01-14,email,false,false
151-24-3719,69,evidence,,,true,true
546-50-6043,696,court_filing,2020-06-17,email,true,false
640-24-0743,413,correspondence,,,true,true
399-58-2685,969,power_of_attorney,2022-11-18,phone,false,false
143-02-0634,985,contract,,,true,true
875-18-2193,7,invoice,2021-08-23,whatsapp,false,false
641-49-5467,31,contract,2022-03-30,phone,false,false
808-72-6496,358,invoice,2023-03-14,whatsapp,false,false
706-59-8978,454,court_filing,2022-07-07,phone,true,false
582-72-6270,895,correspondence,2022-07-13,email,true,false
299-75-7920,795,invoice,2025-09-18,phone,true,false
101-63-5285,442,contract,2024-09-07,whatsapp,true,false
463-54-7560,538,passport_copy,2020-01-14,email,true,false
345-92-4319,187,power_of_attorney,2021-07-15,email,false,false
468-51-8968,570,evidence,,,false,false
806-80-1927,930,invoice,2022-09-19,email,false,false
380-93-5110,970,invoice,2020-05-14,email,false,false
264-96-9525,860,correspondence,2023-07-03,phone,true,false
743-61-6454,906,correspondence,2024-03-09,email,true,false
842-77-3870,980,contract,2023-11-23,whatsapp,false,false
174-32-7244,132,power_of_attorney,,,true,true
849-81-4883,856,correspondence,2023-10-20,whatsapp,true,false
145-22-1442,876,invoice,2026-06-18,email,true,false
255-23-5440,298,power_of_attorney,2025-11-19,whatsapp,false,false
527-16-9550,484,correspondence,2023-11-09,phone,true,false
855-68-5642,710,passport_copy,2022-11-12,email,false,false
334-26-1028,476,evidence,2024-10-18,phone,true,false
644-92-4025,422,power_of_attorney,2023-03-29,phone,true,false
409-35-1441,318,invoice,2020-02-10,phone,true,false
534-71-0381,627,court_filing,2023-09-18,phone,false,false
652-59-7797,422,correspondence,2026-03-27,phone,false,false
768-28-3288,35,correspondence,2022-11-17,email,true,false
855-68-5642,957,passport_copy,2024-06-12,email,true,false
763-12-1735,556,passport_copy,2023-11-24,whatsapp,true,false
439-95-3243,388,passport_copy,2022-07-10,email,false,false
768-28-3288,504,contract,2023-02-21,email,true,false
476-36-7469,312,contract,,,false,false
449-73-3936,806,evidence,2025-07-13,whatsapp,false,false
624-90-8259,975,invoice,2026-09-02,email,true,false
887-38-5449,381,invoice,2023-01-08,whatsapp,true,false
281-97-2520,288,invoice,2022-05-18,whatsapp,false,false
372-21-4141,973,invoice,,,false,false
106-86-1282,96,passport_copy,2023-08-19,whatsapp,true,false
875-18-2193,714,power_of_attorney,2020-11-09,whatsapp,true,false
815-26-3442,225,court_filing,2020-04-11,whatsapp,false,false
168-88-3139,921,contract,2023-04-15,phone,true,false
867-82-6671,85,power_of_attorney,2023-10-12,phone,true,false
137-13-5127,181,correspondence,,,false,false
174-32-7244,10,invoice,2025-02-28,email,true,false
815-26-3442,105,passport_copy,,,false,false
294-51-1143,735,correspondence,,,true,true
782-19-4869,40,invoice,,,false,false
533-12-3774,696,court_filing,2021-10-26,email,false,false
617-11-6752,152,court_filing,2021-01-12,email,false,false
665-31-5972,916,evidence,,,false,false
888-60-5543,727,court_filing,2022-04-10,whatsapp,true,false
267-13-9273,703,contract,2024-01-26,email,true,false
234-40-8327,301,invoice,2020-09-28,whatsapp,true,false
573-99-5410,607,passport_copy,,,true,true
266-47-9754,63,contract,2022-09-23,email,false,false
403-34-1762,61,evidence,2020-07-11,phone,false,false
672-63-6318,384,power_of_attorney,,,false,false
178-96-2567,58,correspondence,2024-04-15,whatsapp,true,false
703-42-6633,656,contract,2022-07-05,email,false,false
425-67-0977,288,court_filing,,,true,true
278-26-9912,342,contract,2021-02-11,email,false,false
775-52-4460,770,court_filing,2025-11-15,phone,false,false
584-75-8671,614,evidence,2022-07-17,whatsapp,true,false
370-61-3043,362,court_filing,,,true,true
738-70-9740,613,contract,2025-02-11,whatsapp,false,false
347-14-6144,887,court_filing,,,false,false
564-66-2835,205,court_filing,2021-04-07,phone,true,false
219-28-4386,567,evidence,2022-07-12,phone,false,false
874-67-7377,667,contract,,,false,false
657-27-5128,959,contract,2025-12-20,email,false,false
818-08-1276,531,court_filing,2021-05-01,whatsapp,false,false
350-50-9384,648,passport_copy,,,true,true
533-12-3774,973,passport_copy,,,false,false
572-66-8508,882,passport_copy,2020-06-28,whatsapp,true,false
590-86-1773,193,correspondence,2022-09-27,whatsapp,true,false
440-49-7405,328,passport_copy,2023-03-10,whatsapp,false,false
422-35-0931,895,evidence,2020-07-05,email,true,false
111-43-1177,177,evidence,2022-10-23,whatsapp,true,false
848-65-3673,977,power_of_attorney,2026-08-10,phone,true,false
763-05-0889,747,court_filing,2021-12-19,phone,true,false
814-01-7783,612,evidence,2020-09-20,email,false,false
620-39-6072,665,passport_copy,,,true,true
818-33-2665,262,court_filing,2020-02-02,whatsapp,false,false
677-66-3050,287,contract,2022-12-01,whatsapp,true,false
564-85-9094,84,contract,2020-06-17,phone,true,false
183-57-5385,151,passport_copy,2021-09-11,whatsapp,false,false
477-75-0164,177,invoice,,,false,false
452-60-8263,266,invoice,2023-01-30,whatsapp,false,false
704-12-3955,944,contract,,,true,true
751-40-5186,947,evidence,,,true,true
596-96-8528,624,contract,2026-05-02,whatsapp,true,false
740-19-1873,674,power_of_attorney,2023-02-07,email,false,false
136-46-8295,302,invoice,2025-01-19,phone,true,false
453-18-3217,466,correspondence,,,false,false
705-32-3799,683,passport_copy,2022-01-06,whatsapp,true,false
419-35-0860,784,contract,,,false,false
849-81-4883,457,passport_copy,2021-07-19,phone,false,false
327-80-5746,74,contract,2024-02-17,phone,true,false
107-10-4542,400,correspondence,2022-07-17,phone,false,false
818-33-2665,310,power_of_attorney,2022-04-06,phone,true,false
536-38-0973,354,court_filing,2025-01-11,email,false,false
821-30-7446,464,contract,2023-10-21,phone,false,false
144-97-1909,595,court_filing,,,true,true
553-67-6751,1000,passport_copy,,,false,false
244-39-7307,328,court_filing,2023-02-26,whatsapp,true,false
785-29-1337,880,evidence,,,true,true
209-67-1112,330,passport_copy,2024-11-29,phone,false,false
777-93-2167,40,court_filing,,,true,true
440-49-7405,849,evidence,2020-05-10,email,true,false
769-65-4891,392,power_of_attorney,2020-05-13,email,false,false
132-77-5150,643,power_of_attorney,,,false,false
312-38-1844,704,passport_copy,2022-09-25,whatsapp,true,false
536-38-0973,202,court_filing,2020-07-13,whatsapp,true,false
184-11-0228,848,court_filing,2024-03-05,whatsapp,false,false
547-59-1191,175,court_filing,2026-01-19,email,true,false
549-59-0908,2,invoice,2022-10-29,whatsapp,true,false
340-34-8662,638,invoice,,,false,false
144-05-6859,258,contract,2024-01-22,phone,true,false
865-71-8532,453,passport_copy,,,false,false
799-02-2405,774,passport_copy,2021-06-01,whatsapp,true,false
636-49-1175,301,evidence,2021-04-15,whatsapp,true,false
291-29-4445,200,evidence,2026-01-16,phone,false,false
777-20-9399,412,passport_copy,2020-06-29,whatsapp,true,false
360-56-4621,35,power_of_attorney,,,true,true
813-60-5268,317,court_filing,,,false,false
811-57-9547,401,correspondence,2021-11-29,whatsapp,true,false
559-07-0143,834,court_filing,,,false,false
207-91-4570,317,contract,2024-01-14,whatsapp,false,false
630-28-8658,239,correspondence,,,false,false
178-96-2567,457,passport_copy,,,true,true
608-85-8748,832,correspondence,2022-02-27,phone,true,false
659-65-4864,469,passport_copy,2023-05-22,email,true,false
453-18-3217,880,court_filing,2026-06-01,whatsapp,true,false
166-92-8181,460,invoice,,,false,false
424-97-4009,733,passport_copy,2021-12-25,phone,true,false
768-28-3288,109,court_filing,2023-09-13,phone,true,false
260-50-3908,98,correspondence,,,true,true
546-50-6043,692,invoice,2024-09-24,email,true,false
331-01-2320,697,invoice,2023-11-04,whatsapp,false,false
838-59-3731,986,evidence,,,true,true
777-20-9399,38,invoice,2024-12-04,email,true,false
142-36-4687,550,passport_copy,2026-05-14,email,true,false
714-96-1996,870,passport_copy,,,false,false
107-79-2526,727,correspondence,2025-08-05,whatsapp,true,false
106-98-9122,286,invoice,,,true,true
638-66-6030,86,passport_copy,,,true,true
439-95-3243,45,evidence,2023-11-05,phone,false,false
417-72-4477,856,passport_copy,,,false,false
718-78-3595,382,court_filing,2023-10-25,whatsapp,false,false
373-57-4308,319,correspondence,,,true,true
432-99-6911,310,court_filing,2023-12-23,phone,true,false
459-11-4951,382,power_of_attorney,,,true,true
605-34-0901,755,court_filing,2021-06-04,phone,false,false
622-86-2587,881,passport_copy,2022-10-08,whatsapp,true,false
718-78-3595,2,evidence,2022-09-05,whatsapp,false,false
606-68-3889,982,court_filing,2020-08-17,whatsapp,true,false
400-57-2321,433,invoice,2026-04-15,whatsapp,true,false
848-74-8387,539,passport_copy,2024-10-09,phone,false,false
448-44-5684,510,evidence,,,true,true
263-71-0198,196,invoice,2026-07-14,whatsapp,false,false
542-27-3467,982,invoice,,,false,false
831-96-5109,327,court_filing,,,true,true
287-29-2399,300,court_filing,2024-05-07,whatsapp,false,false
632-76-0930,628,contract,,,true,true
186-26-7964,922,invoice,2023-12-02,email,true,false
116-71-1746,860,evidence,2024-11-01,phone,true,false
158-01-1417,936,correspondence,,,true,true
241-83-1921,458,power_of_attorney,,,true,true
219-47-5641,448,evidence,,,false,false
758-19-0644,623,court_filing,2020-01-29,phone,true,false
178-06-3298,550,contract,2020-05-31,email,true,false
116-76-6708,360,passport_copy,2020-07-24,email,true,false
866-08-2679,924,contract,,,false,false
880-90-6390,78,contract,,,false,false
278-26-9912,432,power_of_attorney,2023-09-14,email,true,false
830-38-8090,557,power_of_attorney,2020-12-02,whatsapp,true,false
600-77-4492,886,correspondence,2023-07-18,email,true,false
552-41-7294,705,power_of_attorney,2024-07-05,whatsapp,false,false
779-38-5144,440,correspondence,2024-04-27,phone,false,false
581-20-3386,641,correspondence,,,false,false
531-29-5280,674,court_filing,2020-07-24,email,false,false
395-13-7055,778,contract,2024-08-13,whatsapp,true,false
597-66-9529,318,correspondence,2023-05-02,phone,false,false
245-18-4739,690,correspondence,2020-05-04,whatsapp,false,false
681-82-9839,589,evidence,,,true,true
418-10-1393,326,invoice,,,true,true
128-11-4172,901,court_filing,,,false,false
267-13-9273,534,evidence,2021-03-18,whatsapp,false,false
702-08-9350,172,correspondence,2020-06-06,whatsapp,false,false
487-61-7788,345,evidence,2021-03-04,whatsapp,true,false
128-48-1704,613,passport_copy,2023-10-07,whatsapp,false,false
796-17-5430,154,evidence,,,false,false
622-42-2088,396,court_filing,2020-09-26,phone,true,false
509-46-3300,74,evidence,2026-08-19,phone,false,false
564-66-2835,158,contract,2021-05-08,email,false,false
121-20-7455,757,evidence,,,true,true
255-23-5440,847,contract,2021-01-07,email,false,false
749-06-3082,230,passport_copy,,,false,false
395-72-4887,283,correspondence,2025-07-25,email,true,false
128-94-7136,923,power_of_attorney,2025-04-18,whatsapp,true,false
517-16-5968,626,court_filing,2021-01-12,whatsapp,false,false
473-56-9667,328,passport_copy,2022-09-23,whatsapp,false,false
116-76-6708,558,court_filing,,,false,false
392-03-9980,741,invoice,,,false,false
863-72-0215,640,passport_copy,2024-11-04,phone,true,false
583-16-9668,137,contract,2025-02-14,whatsapp,false,false
247-52-1911,561,contract,2020-05-29,whatsapp,true,false
131-74-0837,850,power_of_attorney,2021-07-28,email,false,false
376-85-0704,361,evidence,,,true,true
111-43-1177,769,contract,,,false,false
456-92-4710,465,court_filing,,,false,false
306-73-9150,197,contract,,,true,true
327-75-9631,797,evidence,2026-08-07,whatsapp,false,false
357-63-6582,491,correspondence,,,false,false
303-14-0640,938,power_of_attorney,2020-04-17,phone,false,false
704-06-5657,246,power_of_attorney,2026-02-28,whatsapp,false,false
481-44-8467,969,passport_copy,2022-03-30,phone,true,false
725-92-7374,155,court_filing,2023-12-19,phone,true,false
686-77-3617,781,contract,2021-09-10,phone,true,false
221-06-8410,369,evidence,,,false,false
895-67-0353,654,contract,2025-11-15,phone,true,false
781-28-3443,353,correspondence,,,true,true
530-51-7695,304,contract,2024-11-04,email,false,false
365-54-7064,925,invoice,2023-11-30,phone,false,false
490-09-4699,680,passport_copy,2021-12-05,phone,true,false
428-93-7487,324,power_of_attorney,,,false,false
608-05-4808,40,correspondence,,,false,false
582-72-6270,328,contract,,,true,true
344-15-2717,720,power_of_attorney,,,true,true
545-97-1908,692,court_filing,,,false,false
424-68-7248,253,contract,2021-09-09,whatsapp,true,false
108-73-3525,739,evidence,2022-10-29,email,true,false
743-35-5716,187,correspondence,2025-03-09,email,true,false
865-71-8532,882,invoice,,,false,false
818-33-2665,651,invoice,2026-03-26,whatsapp,true,false
405-59-4096,84,correspondence,,,false,false
639-05-8609,533,passport_copy,2022-03-19,email,true,false
753-66-1626,239,invoice,2022-09-27,email,true,false
781-82-4022,522,contract,,,false,false
425-67-0977,49,evidence,2023-07-21,phone,true,false
118-83-5840,179,contract,2025-07-23,whatsapp,true,false
849-23-9320,146,court_filing,2023-11-27,whatsapp,true,false
368-37-7906,499,correspondence,,,false,false
663-69-4069,319,invoice,2020-03-27,email,false,false
380-20-5453,721,contract,2021-08-09,whatsapp,false,false
230-73-9020,985,correspondence,2021-02-25,whatsapp,true,false
356-13-1678,910,evidence,,,false,false
796-17-5430,873,correspondence,,,false,false
310-90-3117,330,evidence,2025-12-10,phone,true,false
295-29-6083,67,invoice,2022-02-28,whatsapp,false,false
408-88-2961,685,invoice,,,true,true
384-52-0649,427,evidence,,,true,true
178-96-2567,292,passport_copy,2026-08-22,email,false,false
456-58-4252,597,invoice,2024-08-14,phone,true,false
782-92-9841,67,invoice,2020-08-11,whatsapp,true,false
686-41-0192,461,invoice,2024-02-25,whatsapp,true,false
819-30-9179,175,contract,,,true,true
206-43-0715,651,passport_copy,,,true,true
702-85-8819,129,invoice,2020-03-15,email,true,false
809-06-8125,461,court_filing,2023-04-20,whatsapp,false,false
109-80-4328,329,passport_copy,2024-09-12,phone,true,false
624-90-8259,896,power_of_attorney,2022-06-25,email,true,false
107-79-2526,398,invoice,2022-06-01,email,false,false
778-28-7880,536,court_filing,2021-03-23,phone,true,false
674-83-6174,248,invoice,,,true,true
288-69-4771,630,court_filing,2020-07-06,whatsapp,false,false
263-71-0198,575,evidence,2022-07-12,phone,false,false
397-23-0152,740,passport_copy,2024-07-01,phone,false,false
212-65-5598,778,invoice,2026-06-20,whatsapp,true,false
665-87-8570,634,contract,2025-10-15,email,true,false
257-46-7266,640,contract,2023-04-27,phone,true,false
743-35-5716,417,invoice,2021-06-05,whatsapp,true,false
158-01-1417,619,evidence,2021-06-21,whatsapp,false,false
702-85-8819,283,passport_copy,2023-02-12,email,true,false
568-24-3899,994,correspondence,2020-10-17,email,true,false
119-99-1828,474,contract,2023-05-29,email,true,false
888-69-1750,474,power_of_attorney,,,true,true
762-67-2136,200,passport_copy,2026-05-17,phone,true,false
807-62-7831,333,power_of_attorney,2026-06-27,phone,false,false
329-03-9277,118,passport_copy,,,true,true
852-57-9616,696,contract,2022-01-24,email,false,false
745-69-8973,141,contract,2026-06-10,phone,true,false
658-26-8420,58,contract,,,true,true
287-29-2399,404,invoice,2020-11-09,whatsapp,true,false
852-78-8055,25,correspondence,2024-11-17,email,true,false
880-82-5055,554,invoice,2021-04-10,email,true,false
231-35-3211,293,invoice,2023-08-11,whatsapp,true,false
510-09-0088,960,power_of_attorney,2024-08-18,email,false,false
765-50-6254,808,correspondence,2020-03-05,whatsapp,true,false
306-73-9150,727,invoice,2025-07-09,whatsapp,true,false
145-22-1442,967,court_filing,2025-09-04,whatsapp,true,false
771-18-8641,473,power_of_attorney,2022-07-30,email,true,false
358-76-3757,586,passport_copy,2023-04-16,whatsapp,true,false
188-32-6476,732,power_of_attorney,2024-05-02,whatsapp,false,false
122-28-2753,729,passport_copy,2021-12-29,phone,false,false
510-09-0088,694,contract,2021-10-05,whatsapp,false,false
